Date Run,Status,Time,# of Errors,# of Warnings,# of Exceptions,Log File,Return Value,Error Message,# of Successes
2016-12-30 15:28:13.838 -0700,"Success",0:00:01,0,0,0,"20161230_152813.838/LogFile.txt","","",1
2016-12-30 15:36:53.401 -0700,"Success",0:00:01,0,0,0,"20161230_153653.401/LogFile.txt","","",1
2017-01-03 14:12:04.609 -0700,"Success",0:00:01,0,0,0,"20170103_141204.609/LogFile.txt","","",1
2017-01-04 10:50:35.638 -0700,"Success",0:00:10,0,0,0,"20170104_105035.638/LogFile.txt","","",1
2017-01-04 12:06:17.688 -0700,"Failure",0:00:05,1,0,1,"20170104_120617.688/LogFile.txt","","No Remote Connection -- click Error - Remote Connection Unavailable",0
2017-01-04 12:21:53.571 -0700,"Success",0:00:08,0,0,0,"20170104_122153.571/LogFile.txt","","",1
