2016-12-15 12:40:56.994 -0700	START		Running Untitled5.script
2016-12-15 12:40:57.387 -0700	connect		10.1.11.186:(null)	1	on_untitled5	Untitled5.script
2016-12-15 12:41:35.974 -0700	Log		that took 0.713773 seconds	6	on_untitled5	Untitled5.script
2016-12-15 12:41:36.685 -0700	moveto		at (144, 9)	7	on_untitled5	Untitled5.script
2016-12-15 12:41:37.398 -0700	moveto		at (187, 9)	8	on_untitled5	Untitled5.script
2016-12-15 12:41:38.113 -0700	moveto		at (200, 200)	5	on_untitled5	Untitled5.script
2016-12-15 12:41:38.113 -0700	Log		that took 0.714419 seconds	6	on_untitled5	Untitled5.script
2016-12-15 12:41:38.826 -0700	moveto		at (144, 9)	7	on_untitled5	Untitled5.script
2016-12-15 12:41:39.541 -0700	moveto		at (187, 9)	8	on_untitled5	Untitled5.script
2016-12-15 12:41:40.258 -0700	moveto		at (200, 200)	5	on_untitled5	Untitled5.script
2016-12-15 12:41:40.259 -0700	Log		that took 0.717 seconds	6	on_untitled5	Untitled5.script
2016-12-15 12:41:40.970 -0700	moveto		at (144, 9)	7	on_untitled5	Untitled5.script
2016-12-15 12:41:41.685 -0700	moveto		at (187, 9)	8	on_untitled5	Untitled5.script
2016-12-15 12:41:42.401 -0700	moveto		at (200, 200)	5	on_untitled5	Untitled5.script
2016-12-15 12:41:42.402 -0700	Log		that took 0.71588 seconds	6	on_untitled5	Untitled5.script
2016-12-15 12:41:43.115 -0700	moveto		at (144, 9)	7	on_untitled5	Untitled5.script
2016-12-15 12:41:43.832 -0700	moveto		at (187, 9)	8	on_untitled5	Untitled5.script
2016-12-15 12:41:44.545 -0700	moveto		at (200, 200)	5	on_untitled5	Untitled5.script
2016-12-15 12:41:44.545 -0700	Log		that took 0.712714 seconds	6	on_untitled5	Untitled5.script
2016-12-15 12:41:45.261 -0700	moveto		at (144, 9)	7	on_untitled5	Untitled5.script
2016-12-15 12:41:45.974 -0700	moveto		at (187, 9)	8	on_untitled5	Untitled5.script
2016-12-15 12:41:46.688 -0700	moveto		at (200, 200)	5	on_untitled5	Untitled5.script
2016-12-15 12:41:46.688 -0700	Log		that took 0.713505 seconds	6	on_untitled5	Untitled5.script
2016-12-15 12:41:47.404 -0700	moveto		at (144, 9)	7	on_untitled5	Untitled5.script
2016-12-15 12:41:48.121 -0700	moveto		at (187, 9)	8	on_untitled5	Untitled5.script
2016-12-15 12:41:48.832 -0700	moveto		at (200, 200)	5	on_untitled5	Untitled5.script
2016-12-15 12:41:48.833 -0700	Log		that took 0.711328 seconds	6	on_untitled5	Untitled5.script
2016-12-15 12:41:49.548 -0700	moveto		at (144, 9)	7	on_untitled5	Untitled5.script
2016-12-15 12:41:50.262 -0700	moveto		at (187, 9)	8	on_untitled5	Untitled5.script
2016-12-15 12:41:50.976 -0700	moveto		at (200, 200)	5	on_untitled5	Untitled5.script
2016-12-15 12:41:50.977 -0700	Log		that took 0.714028 seconds	6	on_untitled5	Untitled5.script
2016-12-15 12:41:51.690 -0700	moveto		at (144, 9)	7	on_untitled5	Untitled5.script
2016-12-15 12:41:52.403 -0700	moveto		at (187, 9)	8	on_untitled5	Untitled5.script
2016-12-15 12:41:53.118 -0700	moveto		at (200, 200)	5	on_untitled5	Untitled5.script
2016-12-15 12:41:53.118 -0700	Log		that took 0.714327 seconds	6	on_untitled5	Untitled5.script
2016-12-15 12:41:53.832 -0700	moveto		at (144, 9)	7	on_untitled5	Untitled5.script
2016-12-15 12:41:54.547 -0700	moveto		at (187, 9)	8	on_untitled5	Untitled5.script
2016-12-15 12:41:55.263 -0700	moveto		at (200, 200)	5	on_untitled5	Untitled5.script
2016-12-15 12:41:55.264 -0700	Log		that took 0.716749 seconds	6	on_untitled5	Untitled5.script
2016-12-15 12:41:55.979 -0700	moveto		at (144, 9)	7	on_untitled5	Untitled5.script
2016-12-15 12:41:56.691 -0700	moveto		at (187, 9)	8	on_untitled5	Untitled5.script
2016-12-15 12:41:57.409 -0700	moveto		at (200, 200)	5	on_untitled5	Untitled5.script
2016-12-15 12:41:57.409 -0700	Log		that took 0.716838 seconds	6	on_untitled5	Untitled5.script
2016-12-15 12:41:58.121 -0700	moveto		at (144, 9)	7	on_untitled5	Untitled5.script
2016-12-15 12:41:58.836 -0700	moveto		at (187, 9)	8	on_untitled5	Untitled5.script
2016-12-15 12:41:59.552 -0700	moveto		at (200, 200)	5	on_untitled5	Untitled5.script
2016-12-15 12:41:59.553 -0700	Log		that took 0.715894 seconds	6	on_untitled5	Untitled5.script
2016-12-15 12:42:00.263 -0700	moveto		at (144, 9)	7	on_untitled5	Untitled5.script
2016-12-15 12:42:00.979 -0700	moveto		at (187, 9)	8	on_untitled5	Untitled5.script
2016-12-15 12:42:01.693 -0700	moveto		at (200, 200)	5	on_untitled5	Untitled5.script
2016-12-15 12:42:01.694 -0700	Log		that took 0.714525 seconds	6	on_untitled5	Untitled5.script
2016-12-15 12:42:02.405 -0700	moveto		at (144, 9)	7	on_untitled5	Untitled5.script
2016-12-15 12:42:03.118 -0700	moveto		at (187, 9)	8	on_untitled5	Untitled5.script
2016-12-15 12:42:03.833 -0700	moveto		at (200, 200)	5	on_untitled5	Untitled5.script
2016-12-15 12:42:03.834 -0700	Log		that took 0.715169 seconds	6	on_untitled5	Untitled5.script
2016-12-15 12:42:04.548 -0700	moveto		at (144, 9)	7	on_untitled5	Untitled5.script
2016-12-15 12:42:05.265 -0700	moveto		at (187, 9)	8	on_untitled5	Untitled5.script
2016-12-15 12:42:05.980 -0700	moveto		at (200, 200)	5	on_untitled5	Untitled5.script
2016-12-15 12:42:05.981 -0700	Log		that took 0.714706 seconds	6	on_untitled5	Untitled5.script
2016-12-15 12:42:06.693 -0700	moveto		at (144, 9)	7	on_untitled5	Untitled5.script
2016-12-15 12:42:07.404 -0700	moveto		at (187, 9)	8	on_untitled5	Untitled5.script
2016-12-15 12:42:08.117 -0700	moveto		at (200, 200)	5	on_untitled5	Untitled5.script
2016-12-15 12:42:08.117 -0700	Log		that took 0.712638 seconds	6	on_untitled5	Untitled5.script
2016-12-15 12:42:08.830 -0700	moveto		at (144, 9)	7	on_untitled5	Untitled5.script
2016-12-15 12:42:09.544 -0700	moveto		at (187, 9)	8	on_untitled5	Untitled5.script
2016-12-15 12:42:10.258 -0700	moveto		at (200, 200)	5	on_untitled5	Untitled5.script
2016-12-15 12:42:10.259 -0700	Log		that took 0.714056 seconds	6	on_untitled5	Untitled5.script
2016-12-15 12:42:10.972 -0700	moveto		at (144, 9)	7	on_untitled5	Untitled5.script
2016-12-15 12:42:11.687 -0700	moveto		at (187, 9)	8	on_untitled5	Untitled5.script
2016-12-15 12:42:12.400 -0700	moveto		at (200, 200)	5	on_untitled5	Untitled5.script
2016-12-15 12:42:12.401 -0700	Log		that took 0.713723 seconds	6	on_untitled5	Untitled5.script
2016-12-15 12:42:13.113 -0700	moveto		at (144, 9)	7	on_untitled5	Untitled5.script
2016-12-15 12:42:13.829 -0700	moveto		at (187, 9)	8	on_untitled5	Untitled5.script
2016-12-15 12:42:14.544 -0700	moveto		at (200, 200)	5	on_untitled5	Untitled5.script
2016-12-15 12:42:14.545 -0700	Log		that took 0.715662 seconds	6	on_untitled5	Untitled5.script
2016-12-15 12:42:15.260 -0700	moveto		at (144, 9)	7	on_untitled5	Untitled5.script
2016-12-15 12:42:15.973 -0700	moveto		at (187, 9)	8	on_untitled5	Untitled5.script
2016-12-15 12:42:16.687 -0700	moveto		at (200, 200)	5	on_untitled5	Untitled5.script
2016-12-15 12:42:16.688 -0700	Log		that took 0.713735 seconds	6	on_untitled5	Untitled5.script
2016-12-15 12:42:17.401 -0700	moveto		at (144, 9)	7	on_untitled5	Untitled5.script
2016-12-15 12:42:18.114 -0700	moveto		at (187, 9)	8	on_untitled5	Untitled5.script
2016-12-15 12:42:18.826 -0700	moveto		at (200, 200)	5	on_untitled5	Untitled5.script
2016-12-15 12:42:18.827 -0700	Log		that took 0.711919 seconds	6	on_untitled5	Untitled5.script
2016-12-15 12:42:19.540 -0700	moveto		at (144, 9)	7	on_untitled5	Untitled5.script
2016-12-15 12:42:20.256 -0700	moveto		at (187, 9)	8	on_untitled5	Untitled5.script
2016-12-15 12:42:20.971 -0700	moveto		at (200, 200)	5	on_untitled5	Untitled5.script
2016-12-15 12:42:20.972 -0700	Log		that took 0.714971 seconds	6	on_untitled5	Untitled5.script
2016-12-15 12:42:21.685 -0700	moveto		at (144, 9)	7	on_untitled5	Untitled5.script
2016-12-15 12:42:22.398 -0700	moveto		at (187, 9)	8	on_untitled5	Untitled5.script
2016-12-15 12:42:23.111 -0700	moveto		at (200, 200)	5	on_untitled5	Untitled5.script
2016-12-15 12:42:23.112 -0700	Log		that took 0.713212 seconds	6	on_untitled5	Untitled5.script
2016-12-15 12:42:23.823 -0700	moveto		at (144, 9)	7	on_untitled5	Untitled5.script
2016-12-15 12:42:24.541 -0700	moveto		at (187, 9)	8	on_untitled5	Untitled5.script
2016-12-15 12:42:25.254 -0700	moveto		at (200, 200)	5	on_untitled5	Untitled5.script
2016-12-15 12:42:25.255 -0700	Log		that took 0.712465 seconds	6	on_untitled5	Untitled5.script
2016-12-15 12:42:25.969 -0700	moveto		at (144, 9)	7	on_untitled5	Untitled5.script
2016-12-15 12:42:26.684 -0700	moveto		at (187, 9)	8	on_untitled5	Untitled5.script
2016-12-15 12:42:27.398 -0700	moveto		at (200, 200)	5	on_untitled5	Untitled5.script
2016-12-15 12:42:27.398 -0700	Log		that took 0.713153 seconds	6	on_untitled5	Untitled5.script
2016-12-15 12:42:28.113 -0700	moveto		at (144, 9)	7	on_untitled5	Untitled5.script
2016-12-15 12:42:28.827 -0700	moveto		at (187, 9)	8	on_untitled5	Untitled5.script
2016-12-15 12:42:29.543 -0700	moveto		at (200, 200)	5	on_untitled5	Untitled5.script
2016-12-15 12:42:29.544 -0700	Log		that took 0.715596 seconds	6	on_untitled5	Untitled5.script
2016-12-15 12:42:30.257 -0700	moveto		at (144, 9)	7	on_untitled5	Untitled5.script
2016-12-15 12:42:30.971 -0700	moveto		at (187, 9)	8	on_untitled5	Untitled5.script
2016-12-15 12:42:31.685 -0700	moveto		at (200, 200)	5	on_untitled5	Untitled5.script
2016-12-15 12:42:31.686 -0700	Log		that took 0.713839 seconds	6	on_untitled5	Untitled5.script
2016-12-15 12:42:32.400 -0700	moveto		at (144, 9)	7	on_untitled5	Untitled5.script
2016-12-15 12:42:33.114 -0700	moveto		at (187, 9)	8	on_untitled5	Untitled5.script
2016-12-15 12:42:33.826 -0700	moveto		at (200, 200)	5	on_untitled5	Untitled5.script
2016-12-15 12:42:33.827 -0700	Log		that took 0.712684 seconds	6	on_untitled5	Untitled5.script
2016-12-15 12:42:34.541 -0700	moveto		at (144, 9)	7	on_untitled5	Untitled5.script
2016-12-15 12:42:35.254 -0700	moveto		at (187, 9)	8	on_untitled5	Untitled5.script
2016-12-15 12:42:35.967 -0700	moveto		at (200, 200)	5	on_untitled5	Untitled5.script
2016-12-15 12:42:35.968 -0700	Log		that took 0.713604 seconds	6	on_untitled5	Untitled5.script
2016-12-15 12:42:36.680 -0700	moveto		at (144, 9)	7	on_untitled5	Untitled5.script
2016-12-15 12:42:37.394 -0700	moveto		at (187, 9)	8	on_untitled5	Untitled5.script
2016-12-15 12:42:38.111 -0700	moveto		at (200, 200)	5	on_untitled5	Untitled5.script
2016-12-15 12:42:38.112 -0700	Log		that took 0.716803 seconds	6	on_untitled5	Untitled5.script
2016-12-15 12:42:38.827 -0700	moveto		at (144, 9)	7	on_untitled5	Untitled5.script
2016-12-15 12:42:39.538 -0700	moveto		at (187, 9)	8	on_untitled5	Untitled5.script
2016-12-15 12:42:40.253 -0700	moveto		at (200, 200)	5	on_untitled5	Untitled5.script
2016-12-15 12:42:40.254 -0700	Log		that took 0.71494 seconds	6	on_untitled5	Untitled5.script
2016-12-15 12:42:40.970 -0700	moveto		at (144, 9)	7	on_untitled5	Untitled5.script
2016-12-15 12:42:41.687 -0700	moveto		at (187, 9)	8	on_untitled5	Untitled5.script
2016-12-15 12:42:42.402 -0700	moveto		at (200, 200)	5	on_untitled5	Untitled5.script
2016-12-15 12:42:42.403 -0700	Log		that took 0.715342 seconds	6	on_untitled5	Untitled5.script
2016-12-15 12:42:43.114 -0700	moveto		at (144, 9)	7	on_untitled5	Untitled5.script
2016-12-15 12:42:43.828 -0700	moveto		at (187, 9)	8	on_untitled5	Untitled5.script
2016-12-15 12:42:43.872 -0700	EndTestCase		(Duration:"106.873548", Errors:"0", Exceptions:"0", StartTime:"2016-12-15 12:40:56 -0700", Successes:"1", TestCase:"Untitled5.script", Warnings:"0")
2016-12-15 12:42:43.875 -0700	SUCCESS		Execution Time 0:01:46 Untitled5.script
