Date Run,Status,Time,# of Errors,# of Warnings,# of Exceptions,Log File,Return Value,Error Message,# of Successes
2016-10-27 11:08:50.917 -0600,"Success",0:00:01,0,0,0,"20161027_110850.917/LogFile.txt","","",1
2016-10-27 11:09:37.004 -0600,"Success",0:00:21,0,0,0,"20161027_110937.004/LogFile.txt","","",1
2016-10-27 11:19:02.940 -0600,"Success",0:00:01,0,0,0,"20161027_111902.940/LogFile.txt","","",1
2016-10-27 11:19:21.018 -0600,"Success",0:00:01,0,0,0,"20161027_111921.018/LogFile.txt","","",1
2016-10-31 10:50:37.024 -0600,"Success",0:00:01,0,0,0,"20161031_105037.024/LogFile.txt","","",1
2016-10-31 10:52:15.088 -0600,"Success",0:00:01,0,0,0,"20161031_105215.088/LogFile.txt","","",1
2016-10-31 14:06:38.970 -0600,"Success",0:00:01,0,0,0,"20161031_140638.970/LogFile.txt","","",1
2016-10-31 14:06:55.410 -0600,"Success",0:00:01,0,0,0,"20161031_140655.410/LogFile.txt","","",1
2016-10-31 14:07:03.497 -0600,"Success",0:00:04,0,0,0,"20161031_140703.497/LogFile.txt","","",1
