Date Run,Status,Time,# of Errors,# of Warnings,# of Exceptions,Log File,Return Value,Error Message,# of Successes
2016-11-04 11:15:51.665 -0600,"Success",0:00:00,0,0,0,"20161104_111551.665/LogFile.txt","","",1
2016-11-04 11:18:05.896 -0600,"Success",0:00:00,0,0,0,"20161104_111805.896/LogFile.txt","","",1
2016-11-04 11:20:13.199 -0600,"Failure",0:00:00,1,0,1,"20161104_112013.199/LogFile.txt","","File Not Found -- click Error - Could Not Open Image: ddd",0
