Date Run,Status,Time,# of Errors,# of Warnings,# of Exceptions,Log File,Return Value,Error Message,# of Successes
2017-01-17 13:29:51.917 -0700,"Success",0:00:03,0,0,0,"20170117_132951.917/LogFile.txt","","",1
2017-01-17 13:56:15.905 -0700,"Running",0:00:00,0,0,0,"20170117_135615.905/LogFile.txt","","",0
2017-01-17 13:56:37.283 -0700,"Success",0:00:02,0,0,0,"20170117_135637.283/LogFile.txt","","",1
2017-01-17 13:57:27.849 -0700,"Success",0:00:02,0,0,0,"20170117_135727.849/LogFile.txt","","",1
2017-01-17 13:57:39.291 -0700,"Success",0:00:01,0,0,0,"20170117_135739.291/LogFile.txt","","",1
2017-02-13 15:21:06.527 -0700,"Success",0:00:01,0,0,0,"20170213_152106.527/LogFile.txt","","",1
