Date Run,Status,Time,# of Errors,# of Warnings,# of Exceptions,Log File,Return Value,Error Message,# of Successes
2016-06-20 14:40:32.940 -0600,"Success",0:00:00,0,0,0,"20160620_144032.940/LogFile.txt","","",1
2016-06-20 14:41:36.939 -0600,"Success",0:00:00,0,0,0,"20160620_144136.939/LogFile.txt","","",1
2016-06-20 14:45:27.035 -0600,"Success",0:00:00,0,0,0,"20160620_144527.035/LogFile.txt","","",1
2016-06-20 16:38:13.936 -0600,"Success",0:00:00,0,0,0,"20160620_163813.936/LogFile.txt","","",1
2016-06-20 16:46:38.490 -0600,"Success",0:00:00,0,0,0,"20160620_164638.490/LogFile.txt","","",1
2016-06-20 16:49:06.720 -0600,"Success",0:00:00,0,0,0,"20160620_164906.720/LogFile.txt","","",1
