Date Run,Status,Time,# of Errors,# of Warnings,# of Exceptions,Log File,Return Value,Error Message,# of Successes
2016-06-09 21:17:48.725 -0600,"Success",0:00:00,0,0,0,"20160609_211748.725/LogFile.txt","","",1
2016-06-27 13:31:16.217 -0600,"Success",0:00:00,0,0,0,"20160627_133116.217/LogFile.txt","","",1
