Date Run,Status,Time,# of Errors,# of Warnings,# of Exceptions,Log File,Return Value,Error Message,# of Successes
2016-10-24 13:58:31.887 -0600,"Success",0:00:03,0,0,0,"20161024_135831.887/LogFile.txt","","",1
2016-10-24 13:58:38.430 -0600,"Success",0:00:03,0,0,0,"20161024_135838.430/LogFile.txt","","",1
