Date Run,Status,Time,# of Errors,# of Warnings,# of Exceptions,Log File,Return Value,Error Message,# of Successes
2016-11-04 10:33:23.551 -0600,"Running",0:00:00,0,0,0,"20161104_103323.551/LogFile.txt","","",0
2016-11-04 10:34:18.038 -0600,"Running",0:00:00,0,0,0,"20161104_103418.038/LogFile.txt","","",0
2016-11-04 10:36:10.452 -0600,"Success",0:04:33,0,0,0,"20161104_103610.452/LogFile.txt","","",1
2016-11-04 10:40:52.686 -0600,"Success",0:00:30,0,0,0,"20161104_104052.686/LogFile.txt","","",1
2016-11-04 10:41:52.911 -0600,"Success",0:00:30,0,0,0,"20161104_104152.911/LogFile.txt","","",1
2016-11-04 11:06:50.186 -0600,"Success",0:00:30,0,0,0,"20161104_110650.186/LogFile.txt","","",1
