Date Run,Status,Time,# of Errors,# of Warnings,# of Exceptions,Log File,Return Value,Error Message,# of Successes
2016-06-14 21:54:54.970 -0600,"Success",0:00:00,0,0,0,"20160614_215454.970/LogFile.txt","","",1
2016-06-14 21:55:25.280 -0600,"Success",0:00:00,0,0,0,"20160614_215525.280/LogFile.txt","","",1
2016-06-14 21:57:18.482 -0600,"Success",0:00:00,0,0,0,"20160614_215718.482/LogFile.txt","","",1
2016-06-14 21:59:49.820 -0600,"Success",0:00:00,0,0,0,"20160614_215949.820/LogFile.txt","","",1
2016-06-14 22:00:30.716 -0600,"Success",0:00:00,0,0,0,"20160614_220030.716/LogFile.txt","","",1
2016-06-14 22:00:37.025 -0600,"Success",0:00:00,0,0,0,"20160614_220037.025/LogFile.txt","","",1
2016-06-30 12:50:45.242 -0600,"Success",0:00:00,0,0,0,"20160630_125045.242/LogFile.txt","","",1
2016-07-05 21:11:11.313 -0600,"Success",0:00:00,0,0,0,"20160705_211111.313/LogFile.txt","","",1
