Date Run,Status,Time,# of Errors,# of Warnings,# of Exceptions,Log File,Return Value,Error Message,# of Successes
2016-10-25 14:35:28.306 -0600,"Success",0:00:02,0,0,0,"20161025_143528.306/LogFile.txt","","",1
2016-10-27 11:35:57.004 -0600,"Success",0:00:14,0,0,0,"20161027_113557.004/LogFile.txt","","",1
2016-10-27 12:30:48.366 -0600,"Failure",0:00:00,1,0,1,"20161027_123048.366/LogFile.txt","","Error Running Script Command -- click Error - Image Property List did not contain ""ImageName"" property",0
2016-10-27 12:31:04.899 -0600,"Running",0:00:00,0,0,0,"20161027_123104.899/LogFile.txt","","",0
2016-10-27 12:33:58.131 -0600,"Running",0:00:00,0,0,0,"20161027_123358.131/LogFile.txt","","",0
2016-10-27 12:34:12.661 -0600,"Running",0:00:00,0,0,0,"20161027_123412.661/LogFile.txt","","",0
2016-10-27 12:35:32.607 -0600,"Success",0:00:01,0,0,0,"20161027_123532.607/LogFile.txt","","",1
2016-10-31 11:10:55.719 -0600,"Failure",0:00:01,1,0,1,"20161031_111055.719/LogFile.txt","","No Remote Connection -- moveto Error - Remote Connection Unavailable",0
