Date Run,Status,Time,# of Errors,# of Warnings,# of Exceptions,Log File,Return Value,Error Message,# of Successes
2016-06-13 16:06:05.773 -0600,"Success",0:00:00,0,0,0,"20160613_160605.773/LogFile.txt","","",1
2016-06-13 16:07:46.319 -0600,"Success",0:00:00,0,0,0,"20160613_160746.319/LogFile.txt","","",1
2016-06-13 16:47:25.782 -0600,"Success",0:00:00,0,0,0,"20160613_164725.782/LogFile.txt","","",1
