Date Run,Status,Time,# of Errors,# of Warnings,# of Exceptions,Log File,Return Value,Error Message,# of Successes
2016-06-14 11:21:09.882 -0600,"Success",0:00:00,0,0,0,"20160614_112109.882/LogFile.txt","","",1
2016-06-14 11:26:19.849 -0600,"Success",0:00:00,0,0,0,"20160614_112619.849/LogFile.txt","","",1
2016-06-29 16:07:31.276 -0600,"Success",0:00:00,0,0,0,"20160629_160731.276/LogFile.txt","","",1
