Date Run,Status,Time,# of Errors,# of Warnings,# of Exceptions,Log File,Return Value,Error Message,# of Successes
2016-06-13 12:43:46.073 -0600,"Success",0:00:00,0,0,0,"20160613_124346.073/LogFile.txt","","",1
