Date Run,Status,Time,# of Errors,# of Warnings,# of Exceptions,Log File,Return Value,Error Message,# of Successes
2016-11-01 09:19:09.881 -0600,"Success",0:00:03,0,0,0,"20161101_091909.881/LogFile.txt","","",1
