Date Run,Status,Time,# of Errors,# of Warnings,# of Exceptions,Log File,Return Value,Error Message,# of Successes
2015-11-11 15:36:52.040 -0700,"Success",0:00:00,0,0,0,"20151111_153652.040/LogFile.txt","","",1
2015-11-11 15:38:48.142 -0700,"Failure",0:00:00,1,0,1,"20151111_153848.142/LogFile.txt","","File Not Found -- doubleclick Error - Could Not Open Image: image0003_new",0
2015-11-11 15:39:16.982 -0700,"Success",0:00:01,0,0,0,"20151111_153916.982/LogFile.txt","","",1
2015-11-11 15:42:01.425 -0700,"Success",0:00:03,0,0,0,"20151111_154201.425/LogFile.txt","","",1
2015-11-11 15:44:38.729 -0700,"Failure",0:00:10,1,0,0,"20151111_154438.729/LogFile.txt","","Connection Failed -- Unable to connect to Server:10.1.11.84 on port:0\nConnection Timed Out - Unable to connect to host",0
