Date Run,Status,Time,# of Errors,# of Warnings,# of Exceptions,Log File,Return Value,Error Message,# of Successes
2017-01-06 10:34:33.253 -0700,"Success",0:00:05,0,0,0,"20170106_103433.253/LogFile.txt","","",1
2017-01-06 10:34:47.183 -0700,"Success",0:00:03,0,0,0,"20170106_103447.183/LogFile.txt","","",1
2017-01-06 10:35:17.096 -0700,"Success",0:00:04,0,0,0,"20170106_103517.096/LogFile.txt","","",1
2017-01-06 10:35:45.628 -0700,"Success",0:00:15,0,0,0,"20170106_103545.628/LogFile.txt","","",1
