Date Run,Status,Time,# of Errors,# of Warnings,# of Exceptions,Log File,Return Value,Error Message,# of Successes
2016-06-03 15:56:59.119 -0600,"Success",0:00:00,0,3,0,"20160603_155659.119/LogFile.txt","","",1
2016-06-03 15:57:35.298 -0600,"Success",0:00:00,0,3,0,"20160603_155735.298/LogFile.txt","","",1
2016-06-03 16:35:05.800 -0600,"Success",0:00:00,0,2,0,"20160603_163505.800/LogFile.txt","","",2
2016-06-06 15:46:22.423 -0600,"Success",0:00:00,0,4,0,"20160606_154622.423/LogFile.txt","","",1
2016-06-14 09:50:13.715 -0600,"Success",0:00:00,0,1,0,"20160614_095013.715/LogFile.txt","","",3
2016-06-14 09:50:26.800 -0600,"Success",0:00:00,0,4,0,"20160614_095026.800/LogFile.txt","","",1
2016-06-14 09:52:23.479 -0600,"Success",0:00:00,0,0,0,"20160614_095223.479/LogFile.txt","","",4
2016-06-14 09:56:24.087 -0600,"Success",0:00:00,0,0,0,"20160614_095624.087/LogFile.txt","","",4
2016-06-14 09:58:54.268 -0600,"Success",0:00:00,0,0,0,"20160614_095854.268/LogFile.txt","","",4
2016-06-14 09:59:56.080 -0600,"Success",0:00:00,0,0,0,"20160614_095956.080/LogFile.txt","","",4
2016-06-14 09:59:58.267 -0600,"Success",0:00:00,0,0,0,"20160614_095958.267/LogFile.txt","","",4
2016-06-14 10:36:05.638 -0600,"Success",0:00:00,0,0,0,"20160614_103605.638/LogFile.txt","","",4
2016-06-14 10:38:05.457 -0600,"Success",0:00:00,0,0,0,"20160614_103805.457/LogFile.txt","","",4
2016-06-14 10:39:13.420 -0600,"Success",0:00:00,0,0,0,"20160614_103913.420/LogFile.txt","","",4
2016-06-14 10:39:37.833 -0600,"Success",0:00:00,0,0,0,"20160614_103937.833/LogFile.txt","","",4
2016-06-14 10:39:44.256 -0600,"Success",0:00:00,0,0,0,"20160614_103944.256/LogFile.txt","","",4
2016-06-14 10:39:53.685 -0600,"Success",0:00:00,0,0,0,"20160614_103953.685/LogFile.txt","","",4
2016-06-14 10:45:27.038 -0600,"Success",0:00:00,0,0,0,"20160614_104527.038/LogFile.txt","","",4
2016-06-14 10:49:47.994 -0600,"Success",0:00:00,0,0,0,"20160614_104947.994/LogFile.txt","","",4
2016-06-14 10:51:12.061 -0600,"Failure",0:00:00,2,0,0,"20160614_105112.061/LogFile.txt","","SenseTalk Runtime Exception -- Invalid operands for addition: expected numbers, dates and/or lists; got 'there' and 'hello'",3
2016-06-14 10:52:08.105 -0600,"Failure",0:00:00,2,0,0,"20160614_105208.105/LogFile.txt","","SenseTalk Runtime Exception -- Invalid operands for addition: expected numbers, dates and/or lists; got 'num2' and 'num1'",3
2016-06-14 10:56:10.843 -0600,"Success",0:00:00,0,0,0,"20160614_105610.843/LogFile.txt","","",4
2016-06-14 10:56:36.831 -0600,"Success",0:00:00,0,0,0,"20160614_105636.831/LogFile.txt","","",4
2016-06-14 10:56:42.412 -0600,"Success",0:00:00,0,0,0,"20160614_105642.412/LogFile.txt","","",4
2016-06-14 11:08:34.995 -0600,"Success",0:00:00,0,0,0,"20160614_110834.995/LogFile.txt","","",4
2016-06-14 11:09:31.312 -0600,"Success",0:00:00,0,0,0,"20160614_110931.312/LogFile.txt","","",4
2016-06-14 11:11:18.397 -0600,"Success",0:00:00,0,0,0,"20160614_111118.397/LogFile.txt","","",4
2016-06-14 11:11:53.022 -0600,"Success",0:00:00,0,0,0,"20160614_111153.022/LogFile.txt","","",4
2016-06-14 11:11:54.852 -0600,"Success",0:00:00,0,0,0,"20160614_111154.852/LogFile.txt","","",4
2016-06-14 11:12:05.205 -0600,"Success",0:00:00,0,0,0,"20160614_111205.205/LogFile.txt","","",4
2016-06-14 11:12:32.900 -0600,"Success",0:00:00,0,0,0,"20160614_111232.900/LogFile.txt","","",4
2016-06-14 11:12:54.411 -0600,"Success",0:00:00,0,0,0,"20160614_111254.411/LogFile.txt","","",4
2016-06-14 11:13:14.277 -0600,"Success",0:00:00,0,0,0,"20160614_111314.277/LogFile.txt","","",4
2016-06-14 11:13:47.768 -0600,"Success",0:00:00,0,0,0,"20160614_111347.768/LogFile.txt","","",4
2016-06-14 11:14:08.501 -0600,"Success",0:00:00,0,0,0,"20160614_111408.501/LogFile.txt","","",4
2016-06-14 11:14:10.387 -0600,"Success",0:00:00,0,0,0,"20160614_111410.387/LogFile.txt","","",4
2016-06-14 11:14:42.256 -0600,"Success",0:00:00,0,0,0,"20160614_111442.256/LogFile.txt","","",4
2016-06-14 11:15:26.664 -0600,"Success",0:00:00,0,0,0,"20160614_111526.664/LogFile.txt","","",4
2016-06-14 11:15:53.339 -0600,"Success",0:00:00,0,0,0,"20160614_111553.339/LogFile.txt","","",4
2016-06-14 11:16:13.965 -0600,"Success",0:00:00,0,0,0,"20160614_111613.965/LogFile.txt","","",4
2016-06-14 11:16:31.487 -0600,"Success",0:00:00,0,0,0,"20160614_111631.487/LogFile.txt","","",4
2016-06-14 11:16:59.785 -0600,"Success",0:00:00,0,0,0,"20160614_111659.785/LogFile.txt","","",4
2016-06-14 11:17:25.702 -0600,"Success",0:00:00,0,0,0,"20160614_111725.702/LogFile.txt","","",4
2016-06-14 11:17:30.081 -0600,"Success",0:00:00,0,0,0,"20160614_111730.081/LogFile.txt","","",4
2016-06-14 11:18:35.393 -0600,"Success",0:00:00,0,0,0,"20160614_111835.393/LogFile.txt","","",4
2016-06-14 11:19:10.072 -0600,"Success",0:00:00,0,0,0,"20160614_111910.072/LogFile.txt","","",4
2016-06-14 11:19:24.335 -0600,"Success",0:00:00,0,0,0,"20160614_111924.335/LogFile.txt","","",4
2016-06-14 11:22:03.791 -0600,"Success",0:00:00,0,0,0,"20160614_112203.791/LogFile.txt","","",4
2016-06-14 11:43:02.150 -0600,"Success",0:00:00,0,0,0,"20160614_114302.150/LogFile.txt","","",4
2016-06-14 12:02:53.477 -0600,"Failure",0:00:00,2,1,0,"20160614_120253.477/LogFile.txt","","SenseTalk Runtime Exception -- Invalid operands for addition: expected numbers, dates and/or lists; got 'there' and 'hi'",3
2016-06-14 12:03:15.993 -0600,"Failure",0:00:00,2,0,0,"20160614_120315.993/LogFile.txt","","SenseTalk Runtime Exception -- Invalid operands for addition: expected numbers, dates and/or lists; got 'there' and 'hi'",4
2016-06-14 12:03:58.617 -0600,"Failure",0:00:00,2,0,0,"20160614_120358.617/LogFile.txt","","SenseTalk Runtime Exception -- Invalid operands for addition: expected numbers, dates and/or lists; got 'there' and 'hi'",4
2016-06-14 12:04:38.648 -0600,"Failure",0:00:00,2,0,0,"20160614_120438.648/LogFile.txt","","SenseTalk Runtime Exception -- Invalid operands for addition: expected numbers, dates and/or lists; got 'there' and 'hi'",4
2016-06-14 12:07:57.311 -0600,"Failure",0:00:00,2,0,0,"20160614_120757.311/LogFile.txt","","SenseTalk Runtime Exception -- Invalid operands for addition: expected numbers, dates and/or lists; got 'there' and 'hi'",4
2016-06-14 12:08:08.572 -0600,"Failure",0:00:00,2,0,0,"20160614_120808.572/LogFile.txt","","SenseTalk Runtime Exception -- Invalid operands for addition: expected numbers, dates and/or lists; got 'there' and 'hi'",4
2016-06-14 12:09:01.692 -0600,"Success",0:00:00,0,0,0,"20160614_120901.692/LogFile.txt","","",15
2016-06-14 12:09:42.743 -0600,"Success",0:00:00,0,0,0,"20160614_120942.743/LogFile.txt","","",15
2016-06-14 12:10:48.072 -0600,"Success",0:00:00,0,0,0,"20160614_121048.072/LogFile.txt","","",15
2016-06-14 12:13:06.810 -0600,"Success",0:00:00,0,0,0,"20160614_121306.810/LogFile.txt","","",15
2016-06-14 12:14:55.219 -0600,"Success",0:00:00,0,0,0,"20160614_121455.219/LogFile.txt","","",15
2016-06-14 12:16:15.236 -0600,"Success",0:00:00,0,0,0,"20160614_121615.236/LogFile.txt","","",15
2016-06-14 12:16:55.179 -0600,"Success",0:00:00,0,0,0,"20160614_121655.179/LogFile.txt","","",15
2016-06-14 12:24:56.648 -0600,"Success",0:00:00,0,0,0,"20160614_122456.648/LogFile.txt","","",5
2016-06-14 12:25:14.099 -0600,"Success",0:00:00,0,0,0,"20160614_122514.099/LogFile.txt","","",5
2016-06-14 12:25:31.626 -0600,"Success",0:00:00,0,0,0,"20160614_122531.626/LogFile.txt","","",5
2016-06-14 12:26:35.966 -0600,"Success",0:00:00,0,1,0,"20160614_122635.966/LogFile.txt","","",4
2016-06-14 12:27:04.090 -0600,"Failure",0:00:00,2,0,0,"20160614_122704.090/LogFile.txt","","SenseTalk Compiler Exception -- in log_var_and_var_to_get_var_and_var_and_var:\nSyntax Error at line 8: Syntax Error - can't understand ""log_VAR_and_VAR_to_get_VAR_and_VAR_and_VAR"" at or near character 152",4
2016-06-14 12:27:10.042 -0600,"Failure",0:00:00,2,0,0,"20160614_122710.042/LogFile.txt","","SenseTalk Compiler Exception -- in log_var_and_var_to_get_var_and_var_and_var:\nSyntax Error at line 8: Syntax Error - can't understand ""log_VAR_and_VAR_to_get_VAR_and_VAR_and_VAR"" at or near character 152",4
2016-06-14 12:27:58.260 -0600,"Success",0:00:00,0,1,0,"20160614_122758.260/LogFile.txt","","",4
2016-06-14 12:28:26.083 -0600,"Failure",0:00:00,2,0,0,"20160614_122826.083/LogFile.txt","","SenseTalk Compiler Exception -- in log_var_and_var_to_get_var_and_var_and_var:\nSyntax Error at line 7: Syntax Error - can't understand ""log_VAR_and_VAR_to_get_VAR_and_VAR_and_VAR"" at or near character 142",4
2016-06-14 12:28:52.169 -0600,"Success",0:00:00,0,0,0,"20160614_122852.169/LogFile.txt","","",5
2016-06-14 12:29:52.168 -0600,"Success",0:00:00,0,0,0,"20160614_122952.168/LogFile.txt","","",5
2016-06-14 12:30:38.049 -0600,"Success",0:00:00,0,0,0,"20160614_123038.049/LogFile.txt","","",5
2016-06-14 22:09:14.533 -0600,"Success",0:00:00,0,0,0,"20160614_220914.533/LogFile.txt","","",5
2016-06-20 16:50:19.571 -0600,"Success",0:00:00,0,0,0,"20160620_165019.571/LogFile.txt","","",5
2016-06-20 16:50:36.586 -0600,"Success",0:00:00,0,0,0,"20160620_165036.586/LogFile.txt","","",5
