Date Run,Status,Time,# of Errors,# of Warnings,# of Exceptions,Log File,Return Value,Error Message,# of Successes
2016-11-01 12:36:28.419 -0600,"Running",0:00:00,0,0,0,"20161101_123628.419/LogFile.txt","","",0
2016-11-01 12:36:46.594 -0600,"Success",0:00:06,0,0,0,"20161101_123646.594/LogFile.txt","","",1
2016-11-01 12:38:27.159 -0600,"Success",0:00:08,0,0,0,"20161101_123827.159/LogFile.txt","","",1
2016-11-01 12:45:41.767 -0600,"Success",0:00:08,0,0,0,"20161101_124541.767/LogFile.txt","","",1
2016-11-01 12:46:42.778 -0600,"Success",0:00:08,0,0,0,"20161101_124642.778/LogFile.txt","","",1
2016-11-01 12:47:18.854 -0600,"Success",0:00:08,0,0,0,"20161101_124718.854/LogFile.txt","","",1
2016-11-01 12:53:13.891 -0600,"Success",0:00:08,0,0,0,"20161101_125313.891/LogFile.txt","","",1
2016-11-01 12:53:35.308 -0600,"Success",0:00:08,0,0,0,"20161101_125335.308/LogFile.txt","","",1
