Date Run,Status,Time,# of Errors,# of Warnings,# of Exceptions,Log File,Return Value,Error Message,# of Successes
2016-06-03 15:59:10.246 -0600,"Success",0:00:00,0,3,0,"20160603_155910.246/LogFile.txt","","",1
2016-06-03 16:34:55.755 -0600,"Success",0:00:00,0,2,0,"20160603_163455.755/LogFile.txt","","",2
2016-06-06 11:09:43.411 -0600,"Success",0:00:00,0,2,0,"20160606_110943.411/LogFile.txt","","",2
2016-06-06 11:09:56.299 -0600,"Success",0:00:00,0,2,0,"20160606_110956.299/LogFile.txt","","",2
2016-06-08 13:01:25.585 -0600,"Success",0:00:00,0,3,0,"20160608_130125.585/LogFile.txt","","",1
2016-06-13 15:59:07.663 -0600,"Success",0:00:00,0,0,0,"20160613_155907.663/LogFile.txt","","",3
2016-06-13 15:59:13.149 -0600,"Success",0:00:00,0,0,0,"20160613_155913.149/LogFile.txt","","",3
2016-06-13 16:10:20.880 -0600,"Success",0:00:00,0,0,0,"20160613_161020.880/LogFile.txt","","",3
2016-06-13 16:10:39.900 -0600,"Success",0:00:00,0,0,0,"20160613_161039.900/LogFile.txt","","",3
2016-06-13 16:11:42.496 -0600,"Success",0:00:00,0,3,0,"20160613_161142.496/LogFile.txt","","",3
2016-06-13 16:44:15.929 -0600,"Success",0:00:00,0,0,0,"20160613_164415.929/LogFile.txt","","",6
2016-06-13 16:44:58.308 -0600,"Success",0:00:00,0,0,0,"20160613_164458.308/LogFile.txt","","",6
2016-06-13 16:45:18.831 -0600,"Success",0:00:00,0,0,0,"20160613_164518.831/LogFile.txt","","",6
2016-06-13 16:49:22.513 -0600,"Success",0:00:00,0,0,0,"20160613_164922.513/LogFile.txt","","",6
2016-06-13 17:04:42.854 -0600,"Success",0:00:00,0,0,0,"20160613_170442.854/LogFile.txt","","",3
2016-06-13 17:04:49.712 -0600,"Success",0:00:00,0,0,0,"20160613_170449.712/LogFile.txt","","",3
2016-06-13 17:04:55.873 -0600,"Success",0:00:00,0,0,0,"20160613_170455.873/LogFile.txt","","",6
2016-06-13 17:05:03.459 -0600,"Success",0:00:00,0,0,0,"20160613_170503.459/LogFile.txt","","",6
2016-06-13 17:05:54.061 -0600,"Success",0:00:00,0,0,0,"20160613_170554.061/LogFile.txt","","",3
2016-06-13 17:06:01.067 -0600,"Success",0:00:00,0,0,0,"20160613_170601.067/LogFile.txt","","",3
2016-06-13 17:06:24.911 -0600,"Success",0:00:00,0,0,0,"20160613_170624.911/LogFile.txt","","",3
2016-06-13 17:06:38.800 -0600,"Success",0:00:00,0,0,0,"20160613_170638.800/LogFile.txt","","",3
2016-06-13 17:07:18.966 -0600,"Success",0:00:00,0,0,0,"20160613_170718.966/LogFile.txt","","",3
2016-06-13 17:07:29.739 -0600,"Success",0:00:00,0,0,0,"20160613_170729.739/LogFile.txt","","",3
2016-06-13 17:08:43.338 -0600,"Success",0:00:00,0,0,0,"20160613_170843.338/LogFile.txt","","",3
2016-06-13 17:20:31.860 -0600,"Success",0:00:00,0,0,0,"20160613_172031.860/LogFile.txt","","",3
2016-06-13 17:21:08.419 -0600,"Success",0:00:00,0,0,0,"20160613_172108.419/LogFile.txt","","",3
2016-06-13 17:21:34.857 -0600,"Success",0:00:00,0,0,0,"20160613_172134.857/LogFile.txt","","",3
2016-06-15 15:45:36.982 -0600,"Success",0:00:00,0,0,0,"20160615_154536.982/LogFile.txt","","",6
2016-06-16 11:41:14.571 -0600,"Success",0:00:00,0,0,0,"20160616_114114.571/LogFile.txt","","",6
2016-06-27 13:29:48.248 -0600,"Success",0:00:00,0,0,0,"20160627_132948.248/LogFile.txt","","",6
2016-06-27 13:29:51.398 -0600,"Success",0:00:00,0,0,0,"20160627_132951.398/LogFile.txt","","",6
